[2022-06-08 17:01:50,065] Pre-Condition - Step 01: Open Browser 'firefox' and navigate to 'https://opensource-demo.orangehrmlive.com/'
[2022-06-10 19:11:13,698] Add New 01 - Step 06: Enter to 'Last Name' textbox with value is: FC
[2022-06-10 19:11:13,745] Add New 01 - Step 07: Get value of 'Employee ID'
[2022-06-10 19:11:13,789] Add New 01 - Step 08: Click to 'Create Login Details' checkbox
[2022-06-10 19:11:14,053] Add New 01 - Step 09: Enter to 'User Name' textbox with value is: automationfc74
[2022-06-10 19:11:14,111] Add New 01 - Step 10: Enter to 'Password' textbox with value is: 123456789
[2022-06-10 19:11:14,184] Add New 01 - Step 11: Enter to 'Confirm Password' textbox with value is: 123456789
[2022-06-10 19:11:14,238] Add New 01 - Step 12: Select 'Enabled' value in 'Status' dropdown
[2022-06-10 19:11:14,596] Add New 01 - Step 13: Click to 'Save' button
[2022-06-10 19:11:15,368] Add New 01 - Step 14: Open 'Employee List' page
[2022-06-10 19:11:23,088] Add New 01 - Step 15: Enter to 'Employee Name' textbox with value is: Automation227 FC
[2022-06-10 19:11:23,172] Add New 01 - Step 16: Click to 'Search' button
[2022-06-10 19:11:29,481] Add New 01 - Step 17: Verify Employee Information displayed at 'Result Table'
[2022-06-10 19:11:29,570]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:29,647]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:29,752]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:29,932] Upload Avatar 02 - Step 01: Login with Employee Role
[2022-06-10 19:11:33,375] Upload Avatar 02 - Step 02: Click to 'My Info' Menu
[2022-06-10 19:11:35,732] Upload Avatar 02 - Step 03: Click to Change Photo image
[2022-06-10 19:11:36,798] Upload Avatar 02 - Step 04: Upload new avatar
[2022-06-10 19:11:36,819] Upload Avatar 02 - Step 05: Click to Upload button
[2022-06-10 19:11:39,717] Upload Avatar 02 - Step 06: Verify Success Message is displayed
[2022-06-10 19:11:39,718] Upload Avatar 02 - Step 07: Verify new Avatar is displayed
[2022-06-10 19:11:39,771]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:39,783] Personal Details 03 - Step 01: Open 'Personal Details' tab at Side bar
[2022-06-10 19:11:40,964] Personal Details 03 - Step 02: Verify all fields at 'Personal Details' form are disabled
[2022-06-10 19:11:40,998]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:41,028]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:41,059]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:41,102]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:41,132]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:41,170]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:41,217]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:41,255]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:41,282]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:41,282] Personal Details 03 - Step 03: Click To 'Edit' button at 'Personal Details' form
[2022-06-10 19:11:41,556] Personal Details 03 - Step 04: Verify 'Employee ID' textbox is still disabled
[2022-06-10 19:11:41,584]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:41,584] Personal Details 03 - Step 05: Verify 'Driver's License Number' textbox is still disabled
[2022-06-10 19:11:41,611]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:41,612] Personal Details 03 - Step 06: Verify 'SSN Number' textbox is still disabled
[2022-06-10 19:11:41,637]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:41,638] Personal Details 03 - Step 07: Verify 'SIN Number' textbox is still disabled
[2022-06-10 19:11:41,661]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:41,661] Personal Details 03 - Step 08: Verify 'Date of Birth' textbox is still disabled
[2022-06-10 19:11:41,685]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:41,685] Personal Details 03 - Step 09: Enter new value to 'First Name' textbox with values is: John752
[2022-06-10 19:11:41,758] Personal Details 03 - Step 10: Enter new value to 'Last Name' textbox with value is: Wick
[2022-06-10 19:11:41,812] Personal Details 03 - Step 11: Select new value to 'Gender' radio button with value is: Male
[2022-06-10 19:11:42,073] Personal Details 03 - Step 12: Select new value to 'Marital Status' dropdown with value is: Married
[2022-06-10 19:11:42,355] Personal Details 03 - Step 13: Select new value to 'Nationality' dropdown with value is: Vietnamese
[2022-06-10 19:11:42,619] Personal Details 03 - Step 14: Click to 'Save' button at 'Personal Details' form
[2022-06-10 19:11:44,558] Personal Details 03 - Step 15: Verify Success Message is displayed
[2022-06-10 19:11:44,558] Personal Details 03 - Step 16: Verify 'First Name' textbox is updated successfully
[2022-06-10 19:11:44,598]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:44,598] Personal Details 03 - Step 17: Verify 'Last Name' textbox is updated successfully
[2022-06-10 19:11:44,627]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:44,627] Personal Details 03 - Step 18: Verify 'Gender' radio button is updated successfully
[2022-06-10 19:11:44,650]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:44,650] Personal Details 03 - Step 19: Verify 'Marital Status' dropdown is updated successfully
[2022-06-10 19:11:44,698]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:44,698] Personal Details 03 - Step 20: Verify 'Nationality' dropdown is updated successfully
[2022-06-10 19:11:45,304]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:45,304] Personal Details 03 - Step 21: Verify 'Employee ID' textbox value is correct
[2022-06-10 19:11:45,329]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:45,336] Contact Details 04 - Step 01: Open 'Contact Details' tab at Side bar
[2022-06-10 19:11:46,813] Contact Details 04 - Step 02: Verify all fields at 'Contact Details' form are disabled
[2022-06-10 19:11:46,851]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:46,888]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:46,915]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:46,948]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:46,974]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:46,997]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:47,023]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:47,048]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:47,079]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:47,111]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:47,139]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:47,140] Contact Details 04 - Step 03: Click to 'Edit' button at 'Contact Details' form
[2022-06-10 19:11:47,431] Contact Details 04 - Step 04: Enter to 'Address Street 1' textbox with value is: 235 Ly Thuong Kiet
[2022-06-10 19:11:47,496] Contact Details 04 - Step 05: Enter to 'Address Street 2' textbox with value is: 56 Hoang Dieu
[2022-06-10 19:11:47,558] Contact Details 04 - Step 06: Enter to 'City' textbox with value is: Ho Chi Minh City
[2022-06-10 19:11:47,617] Contact Details 04 - Step 07: Enter to 'State/Province' textbox with value is: Thu Duc City
[2022-06-10 19:11:47,673] Contact Details 04 - Step 08: Enter to 'Zip/Postal Code' textbox with value is: 550000
[2022-06-10 19:11:47,719] Contact Details 04 - Step 09: Select item in 'State/Province' dropdown with value is: Viet Nam
[2022-06-10 19:11:47,991] Contact Details 04 - Step 10: Enter to 'Mobile' textbox with value is: 0123456789
[2022-06-10 19:11:48,073] Contact Details 04 - Step 11: Enter to 'Work Email' textbox with value is: autofc673@gmail.com
[2022-06-10 19:11:48,124] Contact Details 04 - Step 12: Click to 'Save' button at 'Contact Details' form
[2022-06-10 19:11:49,919] Contact Details 04 - Step 13: Verify Success Message is displayed
[2022-06-10 19:11:49,919] Contact Details 04 - Step 14: Verify 'Address Street 1' texbox is updated successfully
[2022-06-10 19:11:49,963]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:49,964] Contact Details 04 - Step 15: Verify 'Address Street 2' texbox is updated successfully
[2022-06-10 19:11:50,006]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:50,006] Contact Details 04 - Step 16: Verify 'City' texbox is updated successfully
[2022-06-10 19:11:50,030]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:50,030] Contact Details 04 - Step 17: Verify 'State/Province' texbox is updated successfully
[2022-06-10 19:11:50,057]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:50,057] Contact Details 04 - Step 18: Verify 'Zip/Postal Code' texbox is updated successfully
[2022-06-10 19:11:50,098]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:50,098] Contact Details 04 - Step 19: Verify 'Country' dropdown is updated successfully
[2022-06-10 19:11:50,842]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:50,843] Contact Details 04 - Step 20: Verify 'Mobile' textbox is updated successfully
[2022-06-10 19:11:50,884]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:50,884] Contact Details 04 - Step 21: Verify 'Work Email' textbox is updated successfully
[2022-06-10 19:11:50,918]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:50,926] Emergency Contacts 05 - Step 01: Open 'Emergency Contacts' tab at Side bar
[2022-06-10 19:11:52,083] Emergency Contacts 05 - Step 02: Click to 'Add' button at 'Emergency Contacts' form
[2022-06-10 19:11:52,364] Emergency Contacts 05 - Step 03: Enter to 'Name' textbox with value is: Johny Dang
[2022-06-10 19:11:52,428] Emergency Contacts 05 - Step 04: Enter to 'Relationship' textbox with value is: Brother
[2022-06-10 19:11:52,476] Emergency Contacts 05 - Step 05: Enter to 'Home Telephone' textbox with value is: 0987654321
[2022-06-10 19:11:52,528] Emergency Contacts 05 - Step 06: Enter to 'Mobile' textbox with value is: 0192837465
[2022-06-10 19:11:52,578] Emergency Contacts 05 - Step 07: Enter to 'Work Telephone' textbox with value is: 0987612345
[2022-06-10 19:11:52,627] Emergency Contacts 05 - Step 08: Click to 'Save' button at 'Emergency Contacts' form
[2022-06-10 19:11:54,149] Emergency Contacts 05 - Step 09: Verify Success Message is displayed
[2022-06-10 19:11:54,149] Emergency Contacts 05 - Step 10: Verify 'Name' value is updated successfully in data table
[2022-06-10 19:11:54,213]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:54,213] Emergency Contacts 05 - Step 11: Verify 'Relationship' value is updated successfully in data table
[2022-06-10 19:11:54,286]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:54,286] Emergency Contacts 05 - Step 12: Verify 'Home Telephone' value is updated successfully in data table
[2022-06-10 19:11:54,407]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:54,407] Emergency Contacts 05 - Step 13: Verify 'Mobile' value is updated successfully in data table
[2022-06-10 19:11:54,507]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:54,507] Emergency Contacts 05 - Step 14: Verify 'Work Telephone' value is updated successfully in data table
[2022-06-10 19:11:54,617]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:54,623] Dependents 06 - Step 01: Open 'Dependents' tab at Side bar
[2022-06-10 19:11:55,707] Dependents 06 - Step 02: Click to 'Add' button at 'Dependent' form
[2022-06-10 19:11:55,972] Dependents 06 - Step 03: Enter to 'Name' textbox with value is: Wanda Maximoff
[2022-06-10 19:11:56,035] Dependents 06 - Step 04: Select item in 'Relationship' dropdown with value is: Child
[2022-06-10 19:11:56,304] Dependents 06 - Step 05: Enter to 'Date of Birth' datepicker with value is: 1975-04-30
[2022-06-10 19:11:56,410] Dependents 06 - Step 06: Click to 'Save' button at 'Dependent' form
[2022-06-10 19:11:58,525] Dependents 06 - Step 07: Verify Success Message is displayed
[2022-06-10 19:11:58,525] Dependents 06 - Step 08: Verify 'Name' value is updated successfully in data table
[2022-06-10 19:11:58,817]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:58,817] Dependents 06 - Step 09: Verify 'Relationship' value is updated successfully in data table
[2022-06-10 19:11:59,471]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:59,471] Dependents 06 - Step 10: Verify 'Date of Birth' value is updated successfully in data table
[2022-06-10 19:11:59,930]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:11:59,937] Job 07 - Step 01: Login with Admin role
[2022-06-10 19:12:03,576] Job 07 - Step 02: Open 'Employee List' page
[2022-06-10 19:12:05,325] Job 07 - Step 03: Enter to 'Employee Name' textbox with value is: John752 Wick
[2022-06-10 19:12:08,398] Job 07 - Step 04: Click to 'Search' button
[2022-06-10 19:12:14,652] Job 07 - Step 05: Verify Employee Information displayed at 'Result Table'
[2022-06-10 19:12:14,731]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:12:14,812]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:12:14,886]  -------------------------- PASSED -------------------------- 
[2022-06-10 19:12:14,886] Job 07 - Step 06: Click to 'ID' Link in data table
[2022-06-10 19:12:16,973] Job 07 - Step 07: Open 'Job' tab at Side bar
[2022-06-10 19:12:18,494] Job 07 - Step 08: Verify all fields at 'Job' form are disabled
[2022-06-10 19:12:18,523]  -------------------------- PASSED -------------------------- 
